LogicalTGA,SourceClass,TGAPath,TGABYTES,TGASHA256,BTIPath,BTIBYTES,BTISHA256
textures\special g agamemnon statue.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g agamemnon statue.tga,65554,fee35bec41d1b67db9214e27838ec4aab48a58cbadd49562e2cce1919b327dc6,D:\AI_upscaling\AoMEE\extracted\textures\special g agamemnon statue.bti,15,e78397b5064b8bc9c213bec244853ffb8d32fbaa35733f2387c800038527a3a6
textures\special g agamemnon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g agamemnon.tga,65554,277c182686f6748b65bc984ec2186d45f95de1c376334f979e08290b36e9c78e,D:\AI_upscaling\AoMEE\extracted\textures\special g agamemnon.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\special g athena head.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g athena head.tga,32786,9a963e4093c188f5cba32c67f79932c30da24008b708e1b3722c8a01e3bd0e94,D:\AI_upscaling\AoMEE\extracted\textures\special g athena head.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\special g athena.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g athena.tga,65554,b1f47e73fa6af234ada1a5881eec6c5fe13cb780ef8d1db9b6d2cf6f16023e58,D:\AI_upscaling\AoMEE\extracted\textures\special g athena.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\special g carcinos.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g carcinos.tga,65554,a3a656403d6abf723571a892b944d3d964f03624ff524562ea33047f0d5f0cc5,D:\AI_upscaling\AoMEE\extracted\textures\special g carcinos.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\special g centaur corpse bodya.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g centaur corpse bodya.tga,16402,8dffec6c19044e4c291f515bc96bedc52ba9cc8f0f917b53785fc40808666b07,D:\AI_upscaling\AoMEE\extracted\textures\special g centaur corpse bodya.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\special g centaur corpse skeletona.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g centaur corpse skeletona.tga,16402,fd6496437d3d2de79d6e5e8d1b68461ca53b60031873c44daa1afa3d9e592ac1,D:\AI_upscaling\AoMEE\extracted\textures\special g centaur corpse skeletona.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\special g centaur head upgrade.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g centaur head upgrade.tga,4114,8210ea147042f487a61b032c4d3a715e894d23adaffbc429cd1b9686d54c6064,D:\AI_upscaling\AoMEE\extracted\textures\special g centaur head upgrade.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\special g centaur head.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g centaur head.tga,4114,d20ccdba933e5a0cb9429c3e08aba16e3dc737799f8bebcfc84d9c3271f8c3b9,D:\AI_upscaling\AoMEE\extracted\textures\special g centaur head.bti,15,e78397b5064b8bc9c213bec244853ffb8d32fbaa35733f2387c800038527a3a6
textures\special g centaur low.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g centaur low.tga,32786,e3ae62311b8e9bec9c337c6cbfd441f5833a1f49f7fee31465afe90feb3ef076,D:\AI_upscaling\AoMEE\extracted\textures\special g centaur low.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\special g centaur upgrade.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g centaur upgrade.tga,16402,0d43f4d0f3b7ac9550ba346222bf35eced6e9f527abd5b743930ea2bc8d57126,D:\AI_upscaling\AoMEE\extracted\textures\special g centaur upgrade.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\special g centaur.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g centaur.tga,16402,8718b4d9f6f77027f2d69ad65c50a8726598e23166b3ae653759acf593bfeabe,D:\AI_upscaling\AoMEE\extracted\textures\special g centaur.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\special g chimera corpse bodya.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g chimera corpse bodya.tga,16402,8fee3fa587c71cd31bbad9e40f13b736f165e0415218e1d6ddb543cc29d67313,D:\AI_upscaling\AoMEE\extracted\textures\special g chimera corpse bodya.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\special g chimera corpse skeletona.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g chimera corpse skeletona.tga,4114,e9ed83c0736a53490cc3e4757ba221386a7251d32e148317741967be1dc49ff1,D:\AI_upscaling\AoMEE\extracted\textures\special g chimera corpse skeletona.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\special g chimera map.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g chimera map.tga,16402,a074dc8434606a1aee7d4669f4c0708bde10df222098992ab023105c9b75d4db,D:\AI_upscaling\AoMEE\extracted\textures\special g chimera map.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\special g chimera tail.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g chimera tail.tga,16402,7f104dd520fe57f39d497abe5a589f5fac0e2921a671cbc94167d07ba91c1a92,D:\AI_upscaling\AoMEE\extracted\textures\special g chimera tail.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\special g chimera.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g chimera.tga,65554,cf11c0c1abe0f2e74c59d6e37ed3385c57b261ee77a6138475127baaac89bd2b,D:\AI_upscaling\AoMEE\extracted\textures\special g chimera.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\special g colossus gold.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g colossus gold.tga,65554,1c8707ca56f00dfa1cebd1acecd011ba5177aa87bc57c23c07bc86a55d156ab5,D:\AI_upscaling\AoMEE\extracted\textures\special g colossus gold.bti,15,e78397b5064b8bc9c213bec244853ffb8d32fbaa35733f2387c800038527a3a6
textures\special g colossus map.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g colossus map.tga,65554,4253898bdfee82d62cb519001633e942d4b9af82ff094f468ef65779094ac06b,D:\AI_upscaling\AoMEE\extracted\textures\special g colossus map.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\special g colossus silver.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g colossus silver.tga,65554,1eefe01a4cfa14deef61084a2429d1faa83efb0cfd8738c23e0cd553280c0c14,D:\AI_upscaling\AoMEE\extracted\textures\special g colossus silver.bti,15,e78397b5064b8bc9c213bec244853ffb8d32fbaa35733f2387c800038527a3a6
textures\special g colossus sword.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g colossus sword.tga,2066,12da65016b5e6886af6aa273879efaf4a23f76cd0be439c9882da1860b94b722,D:\AI_upscaling\AoMEE\extracted\textures\special g colossus sword.bti,15,e78397b5064b8bc9c213bec244853ffb8d32fbaa35733f2387c800038527a3a6
textures\special g cyclops corpse bodya.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g cyclops corpse bodya.tga,16402,0725add28c48174c8b4d9628b95ff0863ce39eb8c0855143adaa29a764b5306f,D:\AI_upscaling\AoMEE\extracted\textures\special g cyclops corpse bodya.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\special g cyclops corpse skeletona.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g cyclops corpse skeletona.tga,16402,62083cf1399f4c7bcb91df148afcd74f8e2cc64dfb333cf16fccbf1d573bdf0c,D:\AI_upscaling\AoMEE\extracted\textures\special g cyclops corpse skeletona.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\special g cyclops low.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g cyclops low.tga,16402,572888af3a156356538bc982ebe53b72f61c07fe4e208879119cf94078dda029,D:\AI_upscaling\AoMEE\extracted\textures\special g cyclops low.bti,15,e78397b5064b8bc9c213bec244853ffb8d32fbaa35733f2387c800038527a3a6
textures\special g cyclops map.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g cyclops map.tga,65554,53f9a3038116d77d357189d25cf49b89c2eb294ed325a872a0ca203c0e59bced,D:\AI_upscaling\AoMEE\extracted\textures\special g cyclops map.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\special g cyclops upgrade.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g cyclops upgrade.tga,65554,c37c406498522ddf77c8f103e565cbd517539ccb0e90ca71fa7fb78cd992c6d2,D:\AI_upscaling\AoMEE\extracted\textures\special g cyclops upgrade.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\special g cyclops.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g cyclops.tga,65554,f152b68e7d7d932a3b45ed74465b617773338522ec876d5c6fe9663f8eda740d,D:\AI_upscaling\AoMEE\extracted\textures\special g cyclops.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\special g giant turtle.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g giant turtle.tga,262162,ceaa58ce5f5be192c900333ffc79e8abcc138bab0990cc28c8d2f93c42d27779,D:\AI_upscaling\AoMEE\extracted\textures\special g giant turtle.bti,27,c3d38931c390301061b4b52598b26cc619d4e274a8f55192eaf096d21a0662d5
textures\special g golem map.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g golem map.tga,262162,88a518f24f26310d1587dd59dfd9a71648a0dae82e4b363f5ba6417a762890e3,D:\AI_upscaling\AoMEE\extracted\textures\special g golem map.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\special g griffon map.tga,recovered,D:\AI_upscaling\AoMEE\extracted\patched_to_verify\textures\special g griffon map.tga,65554,99f78ffcbd97ce8e20fc471b0ba41a7c9c92e7c9eac9dddafecff540d09359af,D:\AI_upscaling\AoMEE\extracted\patched_to_verify\textures\special g griffon map.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\special g harpy map.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g harpy map.tga,16402,971a172e0d9da71bfcb97f1557e4fbae943d9b0dbc884c58464580233eb7bacc,D:\AI_upscaling\AoMEE\extracted\textures\special g harpy map.bti,15,e49fa6fc1259c66290b917b1c9a68268780fd6b4b0f1571cebf688fc7245fc03
textures\special g hippocampus.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g hippocampus.tga,65554,e50f2c434840efb8c65d6931add552d485853a4256d725438a8cf1288480208f,D:\AI_upscaling\AoMEE\extracted\textures\special g hippocampus.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\special g hydra corpse bodya.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g hydra corpse bodya.tga,65554,35a6c57ee350085848b5cb59217cc857c2e09287f245b9ddba4a2e909baa4c49,D:\AI_upscaling\AoMEE\extracted\textures\special g hydra corpse bodya.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\special g hydra corpse skeletona.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g hydra corpse skeletona.tga,65554,f862944db5767122ecedebf01efadcf9e69dfe29e8a13034eff3ea9055dc547d,D:\AI_upscaling\AoMEE\extracted\textures\special g hydra corpse skeletona.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\special g hydra land.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g hydra land.tga,262162,8efac946c9a62194e867e23e3a716d8d6b93a5f197086fb34afbaa10a0247483,D:\AI_upscaling\AoMEE\extracted\textures\special g hydra land.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\special g hydra map.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g hydra map.tga,65554,b144c51c0822f6293e52a6355c8e4b7747b06fba21f1a27e0ba054d78f5eecf3,D:\AI_upscaling\AoMEE\extracted\textures\special g hydra map.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\special g hydra statue.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g hydra statue.tga,262162,5e30ba3458dbfbd8d960a87c45f62733e48479aba671891fdc45f4f118a33482,D:\AI_upscaling\AoMEE\extracted\textures\special g hydra statue.bti,15,e78397b5064b8bc9c213bec244853ffb8d32fbaa35733f2387c800038527a3a6
textures\special g manticore barbs.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g manticore barbs.tga,2066,dcad71ac1d45062c6ee9350a6fbe2aa84fb0c5cc022b04a1085d07631bf54ace,D:\AI_upscaling\AoMEE\extracted\textures\special g manticore barbs.bti,15,e49fa6fc1259c66290b917b1c9a68268780fd6b4b0f1571cebf688fc7245fc03
textures\special g manticore corpse bodya.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g manticore corpse bodya.tga,8210,fe8a9f4f7d9451ead4974118a11b7c87b9050c309f5dab79caad870ab2798f18,D:\AI_upscaling\AoMEE\extracted\textures\special g manticore corpse bodya.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\special g manticore corpse skeletona.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g manticore corpse skeletona.tga,8210,6c81e222e41245593460fff4b4ef23d76fcc72f1a0be9031168e260d70316120,D:\AI_upscaling\AoMEE\extracted\textures\special g manticore corpse skeletona.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\special g manticore statue.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g manticore statue.tga,1048594,5c85724b08052a6a6e99f2b4f5665aa0779f30d6c7f88522795a23fc518f2362,D:\AI_upscaling\AoMEE\extracted\textures\special g manticore statue.bti,15,e78397b5064b8bc9c213bec244853ffb8d32fbaa35733f2387c800038527a3a6
textures\special g manticore wing statue.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g manticore wing statue.tga,262162,0b1af7d39aa71224000c973f0723c0c0480834022cfe5a46c9d2df274d49a263,D:\AI_upscaling\AoMEE\extracted\textures\special g manticore wing statue.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\special g manticore wing.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g manticore wing.tga,16402,4d28913850b9c411e093aa5f3580bea08ec15a7758af0afe2e66c6e57983d3b4,D:\AI_upscaling\AoMEE\extracted\textures\special g manticore wing.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\special g manticore.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g manticore.tga,65554,98be305eb2c5f276ef8c3cd315abcda9a621ab107dee5bddc5e2e186629c0112,D:\AI_upscaling\AoMEE\extracted\textures\special g manticore.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\special g medusa corpse bodya.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g medusa corpse bodya.tga,16402,c2f9a68bbd91aa542ef64c7177026b8aa6143e65b3722d74235efdd1e2261d1f,D:\AI_upscaling\AoMEE\extracted\textures\special g medusa corpse bodya.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\special g medusa corpse skeletona.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g medusa corpse skeletona.tga,4114,e9ed83c0736a53490cc3e4757ba221386a7251d32e148317741967be1dc49ff1,D:\AI_upscaling\AoMEE\extracted\textures\special g medusa corpse skeletona.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\special g medusa low map.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g medusa low map.tga,16402,c36737887857a8ac17419efc6dd8b32b776939a519f23191600de46f23d5cbaa,D:\AI_upscaling\AoMEE\extracted\textures\special g medusa low map.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\special g medusa map.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g medusa map.tga,16402,24439203ba5bfe94746b021e6e7a2294f987ea4c67d8f1ff23525dba8c854221,D:\AI_upscaling\AoMEE\extracted\textures\special g medusa map.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\special g medusa upgrade.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g medusa upgrade.tga,65554,a997fd9cf9a2da9d914e98373ddc26345680bc8617f25093e62f8a067a11e7a9,D:\AI_upscaling\AoMEE\extracted\textures\special g medusa upgrade.bti,15,e49fa6fc1259c66290b917b1c9a68268780fd6b4b0f1571cebf688fc7245fc03
textures\special g medusa.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g medusa.tga,65554,08f8f50906d9eba4b84f485757c9157f783b3d5a706b70af31d0f4b9c8abbfc8,D:\AI_upscaling\AoMEE\extracted\textures\special g medusa.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\special g minotaur corpse bodya.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g minotaur corpse bodya.tga,16402,97fb12592584767a27f0c7ce1d90146d162709ab9424a9ac7ae411864acc7a10,D:\AI_upscaling\AoMEE\extracted\textures\special g minotaur corpse bodya.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\special g minotaur corpse skeletona.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g minotaur corpse skeletona.tga,16402,a26f18cdb6ca0a67a2fa489925699ab2d2fa63ed78b2b08242577ea2fe2424bf,D:\AI_upscaling\AoMEE\extracted\textures\special g minotaur corpse skeletona.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\special g minotaur.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g minotaur.tga,65554,5524687ffcdc40efe992e227e3649129091c4e8ead2a7e5cf98c6491580d6828,D:\AI_upscaling\AoMEE\extracted\textures\special g minotaur.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\special g nemean lion corpse bodya.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g nemean lion corpse bodya.tga,16402,4d9680fb19a366db163030844b24e2361f8319a209e6c487f44a946cf41081f8,D:\AI_upscaling\AoMEE\extracted\textures\special g nemean lion corpse bodya.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\special g nemean lion corpse skeletona.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g nemean lion corpse skeletona.tga,16402,268e47b1c3d75d4aeab589d4f95ac11300438b98946beed8b59c3ef07a19708d,D:\AI_upscaling\AoMEE\extracted\textures\special g nemean lion corpse skeletona.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\special g nemean lion soundwave.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g nemean lion soundwave.tga,16402,784134614fc7db49b4bb330a8be2024b1cc0026bb03467d06e14dfc48a41e82f,D:\AI_upscaling\AoMEE\extracted\textures\special g nemean lion soundwave.bti,15,e78397b5064b8bc9c213bec244853ffb8d32fbaa35733f2387c800038527a3a6
textures\special g nemean lion statue.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g nemean lion statue.tga,65554,6f90a6378ca183737a1c08d689da01e5bcdbde744b2cda2859d1b3731be618b7,D:\AI_upscaling\AoMEE\extracted\textures\special g nemean lion statue.bti,15,e78397b5064b8bc9c213bec244853ffb8d32fbaa35733f2387c800038527a3a6
textures\special g nemean lion.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g nemean lion.tga,65554,9d93d01278a3b30617ce8ec2a7d83bfdd66c2c3a0b7572f093f571ef86fe0778,D:\AI_upscaling\AoMEE\extracted\textures\special g nemean lion.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
textures\special g pegasus corpse bodya.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g pegasus corpse bodya.tga,16402,7ca100d0185d9bcd362eeb12758067efc49126508fd43581a0fdd98fc6d90fec,D:\AI_upscaling\AoMEE\extracted\textures\special g pegasus corpse bodya.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\special g pegasus corpse skeletona.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g pegasus corpse skeletona.tga,16402,5c9d0d6d5f7acf3633d34f3adb64bbb603db8f8e95c2cb74c5b497eb4bd14a79,D:\AI_upscaling\AoMEE\extracted\textures\special g pegasus corpse skeletona.bti,15,bcfa336a7de8b191ab0e27cc32fdcfb6b52e0018663fc6d7cae42573668a705d
textures\special g pegasus wings.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g pegasus wings.tga,16402,f66a1b366eb123fe2d06407f05fbaf68cf4c188abd318dfdf504cf7d929f7f92,D:\AI_upscaling\AoMEE\extracted\textures\special g pegasus wings.bti,27,c3d38931c390301061b4b52598b26cc619d4e274a8f55192eaf096d21a0662d5
textures\special g pegasus.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\special g pegasus.tga,65554,89ab4b242a5f7c36fa55ed8d73d3630ddefdb5d0ed04acaa749c19c82656009a,D:\AI_upscaling\AoMEE\extracted\textures\special g pegasus.bti,27,6edc15e428c0cef073a304d7a2b78250bca7a03f7182327d27b21c2490468d5e
