"RelativePath","SourceType","TgaPath","BtiPath","OriginalDdtPath","Width","Height","TgaImageType","BitsPerPixel","TgaBytes","BtiFound","OriginalDdtFound","ProcessingEligible","DuplicateRelativePath"
"textures\ui\ui_rightarrow_m.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_rightarrow_m.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_rightarrow_m.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_rightarrow_m.ddt","16","16","2","32","1042","True","True","True","False"
"textures\ui\ui_rightarrow_s.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_rightarrow_s.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_rightarrow_s.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_rightarrow_s.ddt","16","16","2","32","1042","True","True","True","False"
"textures\ui\ui_toggleoff.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_toggleoff.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_toggleoff.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_toggleoff.ddt","32","16","2","32","2066","True","True","True","False"
"textures\ui\ui_toggleon.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_toggleon.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_toggleon.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_toggleon.ddt","32","16","2","32","2066","True","True","True","False"
"textures\ui\ui_uncheck.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_uncheck.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_uncheck.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_uncheck.ddt","16","16","2","32","1042","True","True","True","False"
"textures\ui\ui_uparrow_l.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_uparrow_l.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_uparrow_l.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_uparrow_l.ddt","16","16","2","32","1042","True","True","True","False"
"textures\ui\ui_uparrow_m.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_uparrow_m.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_uparrow_m.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_uparrow_m.ddt","16","16","2","32","1042","True","True","True","False"
"textures\ui\ui_uparrow_s.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_uparrow_s.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\ui_uparrow_s.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\ui_uparrow_s.ddt","16","16","2","32","1042","True","True","True","False"
"textures\ui\yellowdot.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui\yellowdot.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui\yellowdot.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui\yellowdot.ddt","16","16","2","32","1042","True","True","True","False"
"textures\ui_banners atlantean.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners atlantean.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners atlantean.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_banners atlantean.ddt","256","256","2","32","262162","True","True","True","False"
"textures\ui_banners atlantean2.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners atlantean2.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners atlantean2.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_banners atlantean2.ddt","256","256","2","32","262162","True","True","True","False"
"textures\ui_banners egypt.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners egypt.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners egypt.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_banners egypt.ddt","256","256","2","32","262162","True","True","True","False"
"textures\ui_banners egypt2.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners egypt2.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners egypt2.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_banners egypt2.ddt","256","256","2","32","262162","True","True","True","False"
"textures\ui_banners greek.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners greek.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners greek.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_banners greek.ddt","256","256","2","32","262162","True","True","True","False"
"textures\ui_banners greek2.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners greek2.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners greek2.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_banners greek2.ddt","256","256","2","32","262162","True","True","True","False"
"textures\ui_banners norse.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners norse.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners norse.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_banners norse.ddt","256","256","2","32","262162","True","True","True","False"
"textures\ui_banners norse2.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners norse2.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners norse2.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_banners norse2.ddt","256","256","2","32","262162","True","True","True","False"
"textures\ui_banners selected atlantean.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners selected atlantean.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners selected atlantean.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_banners selected atlantean.ddt","256","256","2","32","262162","True","True","True","False"
"textures\ui_banners selected atlantean2.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners selected atlantean2.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners selected atlantean2.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_banners selected atlantean2.ddt","256","256","2","32","262162","True","True","True","False"
"textures\ui_banners selected egypt.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners selected egypt.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners selected egypt.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_banners selected egypt.ddt","256","256","2","32","262162","True","True","True","False"
"textures\ui_banners selected egypt2.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners selected egypt2.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners selected egypt2.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_banners selected egypt2.ddt","256","256","2","32","262162","True","True","True","False"
"textures\ui_banners selected greek.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners selected greek.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners selected greek.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_banners selected greek.ddt","256","256","2","32","262162","True","True","True","False"
"textures\ui_banners selected greek2.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners selected greek2.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners selected greek2.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_banners selected greek2.ddt","256","256","2","32","262162","True","True","True","False"
"textures\ui_banners selected norse.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners selected norse.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners selected norse.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_banners selected norse.ddt","256","256","2","32","262162","True","True","True","False"
"textures\ui_banners selected norse2.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners selected norse2.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners selected norse2.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_banners selected norse2.ddt","256","256","2","32","262162","True","True","True","False"
"textures\ui_banners.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_banners.ddt","256","256","2","32","262162","True","True","True","False"
"textures\ui_banners_attack atlantean.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners_attack atlantean.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners_attack atlantean.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_banners_attack atlantean.ddt","256","256","2","32","262162","True","True","True","False"
"textures\ui_banners_attack egypt.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners_attack egypt.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners_attack egypt.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_banners_attack egypt.ddt","256","256","2","32","262162","True","True","True","False"
"textures\ui_banners_attack greek.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners_attack greek.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners_attack greek.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_banners_attack greek.ddt","256","256","2","32","262162","True","True","True","False"
"textures\ui_banners_attack norse.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners_attack norse.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners_attack norse.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_banners_attack norse.ddt","256","256","2","32","262162","True","True","True","False"
"textures\ui_banners_selected.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners_selected.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_banners_selected.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_banners_selected.ddt","256","256","2","32","262162","True","True","True","False"
"textures\ui_bottom_shadow.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_bottom_shadow.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_bottom_shadow.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_bottom_shadow.ddt","64","16","2","32","4114","True","True","True","False"
"textures\ui_c_bottombar_a.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottombar_a.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottombar_a.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_c_bottombar_a.ddt","256","128","2","32","131090","True","True","True","False"
"textures\ui_c_bottombar_a_fuxi.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottombar_a_fuxi.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottombar_a_fuxi.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_c_bottombar_a_fuxi.ddt","640","256","2","32","655378","True","True","True","False"
"textures\ui_c_bottombar_a_nuwa.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottombar_a_nuwa.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottombar_a_nuwa.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_c_bottombar_a_nuwa.ddt","640","256","2","32","655378","True","True","True","False"
"textures\ui_c_bottombar_a_shennong.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottombar_a_shennong.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottombar_a_shennong.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_c_bottombar_a_shennong.ddt","640","256","2","32","655378","True","True","True","False"
"textures\ui_c_bottombar_b.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottombar_b.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottombar_b.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_c_bottombar_b.ddt","256","128","2","32","131090","True","True","True","False"
"textures\ui_c_bottombar_b_fuxi.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottombar_b_fuxi.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottombar_b_fuxi.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_c_bottombar_b_fuxi.ddt","512","256","2","32","524306","True","True","True","False"
"textures\ui_c_bottombar_b_nuwa.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottombar_b_nuwa.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottombar_b_nuwa.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_c_bottombar_b_nuwa.ddt","512","256","2","32","524306","True","True","True","False"
"textures\ui_c_bottombar_b_shennong.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottombar_b_shennong.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottombar_b_shennong.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_c_bottombar_b_shennong.ddt","512","256","2","32","524306","True","True","True","False"
"textures\ui_c_bottombar_c.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottombar_c.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottombar_c.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_c_bottombar_c.ddt","256","128","2","32","131090","True","True","True","False"
"textures\ui_c_bottombar_c_fuxi.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottombar_c_fuxi.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottombar_c_fuxi.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_c_bottombar_c_fuxi.ddt","512","256","2","32","524306","True","True","True","False"
"textures\ui_c_bottombar_c_nuwa.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottombar_c_nuwa.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottombar_c_nuwa.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_c_bottombar_c_nuwa.ddt","512","256","2","32","524306","True","True","True","False"
"textures\ui_c_bottombar_c_shennong.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottombar_c_shennong.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottombar_c_shennong.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_c_bottombar_c_shennong.ddt","512","256","2","32","524306","True","True","True","False"
"textures\ui_c_bottombar_d.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottombar_d.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottombar_d.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_c_bottombar_d.ddt","256","128","2","32","131090","True","True","True","False"
"textures\ui_c_bottombar_d_fuxi.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottombar_d_fuxi.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottombar_d_fuxi.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_c_bottombar_d_fuxi.ddt","640","256","2","32","655378","True","True","True","False"
"textures\ui_c_bottombar_d_nuwa.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottombar_d_nuwa.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottombar_d_nuwa.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_c_bottombar_d_nuwa.ddt","640","256","2","32","655378","True","True","True","False"
"textures\ui_c_bottombar_d_shennong.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottombar_d_shennong.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottombar_d_shennong.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_c_bottombar_d_shennong.ddt","640","256","2","32","655378","True","True","True","False"
"textures\ui_c_bottomcap_a.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottomcap_a.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottomcap_a.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_c_bottomcap_a.ddt","256","32","2","32","32786","True","True","True","False"
"textures\ui_c_bottomcap_a_fuxi.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottomcap_a_fuxi.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottomcap_a_fuxi.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_c_bottomcap_a_fuxi.ddt","512","128","2","32","262162","True","True","True","False"
"textures\ui_c_bottomcap_a_nuwa.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottomcap_a_nuwa.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottomcap_a_nuwa.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_c_bottomcap_a_nuwa.ddt","512","128","2","32","262162","True","True","True","False"
"textures\ui_c_bottomcap_a_shennong.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottomcap_a_shennong.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottomcap_a_shennong.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_c_bottomcap_a_shennong.ddt","512","128","2","32","262162","True","True","True","False"
"textures\ui_c_bottomcap_b.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottomcap_b.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottomcap_b.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_c_bottomcap_b.ddt","256","32","2","32","32786","True","True","True","False"
"textures\ui_c_bottomcap_b_fuxi.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottomcap_b_fuxi.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottomcap_b_fuxi.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_c_bottomcap_b_fuxi.ddt","512","64","2","32","131090","True","True","True","False"
"textures\ui_c_bottomcap_b_nuwa.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottomcap_b_nuwa.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottomcap_b_nuwa.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_c_bottomcap_b_nuwa.ddt","512","64","2","32","131090","True","True","True","False"
"textures\ui_c_bottomcap_b_shennong.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottomcap_b_shennong.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottomcap_b_shennong.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_c_bottomcap_b_shennong.ddt","512","64","2","32","131090","True","True","True","False"
"textures\ui_c_bottomcap_c.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottomcap_c.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottomcap_c.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_c_bottomcap_c.ddt","256","32","2","32","32786","True","True","True","False"
"textures\ui_c_bottomcap_c_fuxi.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottomcap_c_fuxi.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottomcap_c_fuxi.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_c_bottomcap_c_fuxi.ddt","512","64","2","32","131090","True","True","True","False"
"textures\ui_c_bottomcap_c_nuwa.tga","NormalExtraction","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottomcap_c_nuwa.tga","D:\AI_upscaling\AoMEE\extracted\textures\ui_c_bottomcap_c_nuwa.bti","D:\AI_upscaling\AoMEE\Age of Mythology\textures\ui_c_bottomcap_c_nuwa.ddt","512","64","2","32","131090","True","True","True","False"
