"RelativePath","FullPath","Size","UTF8BOM","Alpha","NoMip","Format","Text"
"textures\skyboxstormy_lf.bti","D:\AI_upscaling\AoMEE\extracted\textures\skyboxstormy_lf.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\skyboxstormy_lf2.bti","D:\AI_upscaling\AoMEE\extracted\textures\skyboxstormy_lf2.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\skyboxstormy_rt.bti","D:\AI_upscaling\AoMEE\extracted\textures\skyboxstormy_rt.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\skyboxstormy_rt2.bti","D:\AI_upscaling\AoMEE\extracted\textures\skyboxstormy_rt2.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\skyboxsunset_bk.bti","D:\AI_upscaling\AoMEE\extracted\textures\skyboxsunset_bk.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\skyboxsunset_bk2.bti","D:\AI_upscaling\AoMEE\extracted\textures\skyboxsunset_bk2.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\skyboxsunset_dn.bti","D:\AI_upscaling\AoMEE\extracted\textures\skyboxsunset_dn.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\skyboxsunset_fr.bti","D:\AI_upscaling\AoMEE\extracted\textures\skyboxsunset_fr.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\skyboxsunset_fr2.bti","D:\AI_upscaling\AoMEE\extracted\textures\skyboxsunset_fr2.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\skyboxsunset_lf.bti","D:\AI_upscaling\AoMEE\extracted\textures\skyboxsunset_lf.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\skyboxsunset_lf2.bti","D:\AI_upscaling\AoMEE\extracted\textures\skyboxsunset_lf2.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\skyboxsunset_rt.bti","D:\AI_upscaling\AoMEE\extracted\textures\skyboxsunset_rt.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\skyboxsunset_rt2.bti","D:\AI_upscaling\AoMEE\extracted\textures\skyboxsunset_rt2.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\skyboxsunset_up.bti","D:\AI_upscaling\AoMEE\extracted\textures\skyboxsunset_up.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\skyboxwinter_bk.bti","D:\AI_upscaling\AoMEE\extracted\textures\skyboxwinter_bk.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\skyboxwinter_bk2.bti","D:\AI_upscaling\AoMEE\extracted\textures\skyboxwinter_bk2.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\skyboxwinter_fr.bti","D:\AI_upscaling\AoMEE\extracted\textures\skyboxwinter_fr.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\skyboxwinter_fr2.bti","D:\AI_upscaling\AoMEE\extracted\textures\skyboxwinter_fr2.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\skyboxwinter_lf.bti","D:\AI_upscaling\AoMEE\extracted\textures\skyboxwinter_lf.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\skyboxwinter_lf2.bti","D:\AI_upscaling\AoMEE\extracted\textures\skyboxwinter_lf2.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\skyboxwinter_rt.bti","D:\AI_upscaling\AoMEE\extracted\textures\skyboxwinter_rt.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\skyboxwinter_rt2.bti","D:\AI_upscaling\AoMEE\extracted\textures\skyboxwinter_rt2.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\slider_horiz.bti","D:\AI_upscaling\AoMEE\extracted\textures\slider_horiz.bti","15","False","4","False","BC3","alpha=4 fmt=BC3"
"textures\slider_vert.bti","D:\AI_upscaling\AoMEE\extracted\textures\slider_vert.bti","15","False","4","False","BC3","alpha=4 fmt=BC3"
"textures\sliderbutton0.bti","D:\AI_upscaling\AoMEE\extracted\textures\sliderbutton0.bti","15","False","4","False","BC3","alpha=4 fmt=BC3"
"textures\sliderbutton0v.bti","D:\AI_upscaling\AoMEE\extracted\textures\sliderbutton0v.bti","15","False","4","False","BC3","alpha=4 fmt=BC3"
"textures\sliderbutton1.bti","D:\AI_upscaling\AoMEE\extracted\textures\sliderbutton1.bti","15","False","4","False","BC3","alpha=4 fmt=BC3"
"textures\sliderbutton1v.bti","D:\AI_upscaling\AoMEE\extracted\textures\sliderbutton1v.bti","15","False","4","False","BC3","alpha=4 fmt=BC3"
"textures\sliderbutton2.bti","D:\AI_upscaling\AoMEE\extracted\textures\sliderbutton2.bti","15","False","4","False","BC3","alpha=4 fmt=BC3"
"textures\sliderbutton2v.bti","D:\AI_upscaling\AoMEE\extracted\textures\sliderbutton2v.bti","15","False","4","False","BC3","alpha=4 fmt=BC3"
"textures\sliderbutton3.bti","D:\AI_upscaling\AoMEE\extracted\textures\sliderbutton3.bti","15","False","4","False","BC3","alpha=4 fmt=BC3"
"textures\sliderbutton3v.bti","D:\AI_upscaling\AoMEE\extracted\textures\sliderbutton3v.bti","15","False","4","False","BC3","alpha=4 fmt=BC3"
"textures\sliderpip.bti","D:\AI_upscaling\AoMEE\extracted\textures\sliderpip.bti","15","False","4","False","BC3","alpha=4 fmt=BC3"
"textures\snowflake.bti","D:\AI_upscaling\AoMEE\extracted\textures\snowflake.bti","15","False","4","False","BC3","alpha=4 fmt=BC3"
"textures\softblendcorner.bti","D:\AI_upscaling\AoMEE\extracted\textures\softblendcorner.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\softblendedge.bti","D:\AI_upscaling\AoMEE\extracted\textures\softblendedge.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\softblendlshape.bti","D:\AI_upscaling\AoMEE\extracted\textures\softblendlshape.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\spc x gaia tree decal.bti","D:\AI_upscaling\AoMEE\extracted\textures\spc x gaia tree decal.bti","15","False","4","False","BC3","alpha=4 fmt=BC3"
"textures\spc x gaia tree shadow.bti","D:\AI_upscaling\AoMEE\extracted\textures\spc x gaia tree shadow.bti","15","False","4","False","BC3","alpha=4 fmt=BC3"
"textures\spc x gaia tree.bti","D:\AI_upscaling\AoMEE\extracted\textures\spc x gaia tree.bti","15","False","1","False","BC3","alpha=1 fmt=BC3"
"textures\special a snowman.bti","D:\AI_upscaling\AoMEE\extracted\textures\special a snowman.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\special c azure dragon head.bti","D:\AI_upscaling\AoMEE\extracted\textures\special c azure dragon head.bti","15","False","1","False","BC3","alpha=1 fmt=BC3"
"textures\special c azure dragon icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\special c azure dragon icon.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\special c azure dragon.bti","D:\AI_upscaling\AoMEE\extracted\textures\special c azure dragon.bti","27","False","4","False","BC3","alpha=4 noalphatest fmt=BC3"
"textures\special c dragon turtle head.bti","D:\AI_upscaling\AoMEE\extracted\textures\special c dragon turtle head.bti","15","False","1","False","BC3","alpha=1 fmt=BC3"
"textures\special c dragon turtle icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\special c dragon turtle icon.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\special c dragon turtle.bti","D:\AI_upscaling\AoMEE\extracted\textures\special c dragon turtle.bti","27","False","4","False","BC3","alpha=4 noalphatest fmt=BC3"
"textures\special c earth dragon b.bti","D:\AI_upscaling\AoMEE\extracted\textures\special c earth dragon b.bti","15","False","1","False","BC3","alpha=1 fmt=BC3"
"textures\special c earth dragon icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\special c earth dragon icon.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\special c earth dragon.bti","D:\AI_upscaling\AoMEE\extracted\textures\special c earth dragon.bti","27","False","4","False","BC3","alpha=4 noalphatest fmt=BC3"
"textures\special c jiangshi head.bti","D:\AI_upscaling\AoMEE\extracted\textures\special c jiangshi head.bti","27","False","4","False","BC3","alpha=4 noalphatest fmt=BC3"
"textures\special c jiangshi icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\special c jiangshi icon.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\special c jiangshi.bti","D:\AI_upscaling\AoMEE\extracted\textures\special c jiangshi.bti","27","False","4","False","BC3","alpha=4 noalphatest fmt=BC3"
"textures\special c monkey king icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\special c monkey king icon.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\special c monkey king.bti","D:\AI_upscaling\AoMEE\extracted\textures\special c monkey king.bti","27","False","4","False","BC3","alpha=4 noalphatest fmt=BC3"
"textures\special c pixiu icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\special c pixiu icon.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\Special C Pixiu.bti","D:\AI_upscaling\AoMEE\extracted\textures\Special C Pixiu.bti","27","False","4","False","BC3","alpha=4 noalphatest fmt=BC3"
"textures\special c qilin icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\special c qilin icon.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\special c qilin.bti","D:\AI_upscaling\AoMEE\extracted\patched_to_verify\textures\special c qilin.bti","18","True","1","False","BC2","﻿alpha=1 fmt=BC2"
"textures\special c salamander.bti","D:\AI_upscaling\AoMEE\extracted\textures\special c salamander.bti","27","False","4","False","BC3","alpha=4 noalphatest fmt=BC3"
"textures\special c terracotta soldier head.bti","D:\AI_upscaling\AoMEE\extracted\textures\special c terracotta soldier head.bti","27","False","4","False","BC3","alpha=4 noalphatest fmt=BC3"
"textures\special c terracotta soldier icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\special c terracotta soldier icon.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\special c terracotta soldier.bti","D:\AI_upscaling\AoMEE\extracted\textures\special c terracotta soldier.bti","27","False","4","False","BC3","alpha=4 noalphatest fmt=BC3"
"textures\special c vermilion bird icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\special c vermilion bird icon.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\special c vermillion bird wing alpha.bti","D:\AI_upscaling\AoMEE\extracted\textures\special c vermillion bird wing alpha.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\special c vermillion bird wing.bti","D:\AI_upscaling\AoMEE\extracted\textures\special c vermillion bird wing.bti","27","False","4","False","BC3","alpha=4 noalphatest fmt=BC3"
"textures\special c vermillion bird.bti","D:\AI_upscaling\AoMEE\extracted\textures\special c vermillion bird.bti","27","False","4","False","BC3","alpha=4 noalphatest fmt=BC3"
"textures\special c war salamander icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\special c war salamander icon.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\special c white tiger icon.bti","D:\AI_upscaling\AoMEE\extracted\textures\special c white tiger icon.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\special e anubite corpse bodya.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e anubite corpse bodya.bti","15","False","4","False","BC3","alpha=4 fmt=BC3"
"textures\special e anubite corpse skeletona.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e anubite corpse skeletona.bti","15","False","4","False","BC3","alpha=4 fmt=BC3"
"textures\special e anubite iron.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e anubite iron.bti","27","False","1","False","BC3","alpha=1 noalphatest fmt=BC3"
"textures\special e anubite.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e anubite.bti","27","False","1","False","BC3","alpha=1 noalphatest fmt=BC3"
"textures\special e anubite[pixelxform1].bti","D:\AI_upscaling\AoMEE\extracted\textures\special e anubite[pixelxform1].bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\special e apep map.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e apep map.bti","27","False","1","False","BC3","alpha=1 noalphatest fmt=BC3"
"textures\special e avenger corpse bodya.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e avenger corpse bodya.bti","15","False","4","False","BC3","alpha=4 fmt=BC3"
"textures\special e avenger corpse skeletona.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e avenger corpse skeletona.bti","15","False","4","False","BC3","alpha=4 fmt=BC3"
"textures\special e avenger map.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e avenger map.bti","27","False","1","False","BC3","alpha=1 noalphatest fmt=BC3"
"textures\special e avenger.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e avenger.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\special e leviathan fins.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e leviathan fins.bti","15","False","4","False","BC3","alpha=4 fmt=BC3"
"textures\special e leviathan map.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e leviathan map.bti","15","False","1","False","BC3","alpha=1 fmt=BC3"
"textures\special e minion map.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e minion map.bti","15","False","1","False","BC3","alpha=1 fmt=BC3"
"textures\special e mummy flies breath.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e mummy flies breath.bti","15","False","1","False","BC3","alpha=1 fmt=BC3"
"textures\special e mummy flies.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e mummy flies.bti","15","False","1","False","BC3","alpha=1 fmt=BC3"
"textures\special e mummy map.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e mummy map.bti","27","False","1","False","BC3","alpha=1 noalphatest fmt=BC3"
"textures\special e petesuchos arrow.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e petesuchos arrow.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\special e petesuchos ball glow.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e petesuchos ball glow.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\special e petesuchos beam.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e petesuchos beam.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\special e petesuchos corpse bodya.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e petesuchos corpse bodya.bti","15","False","4","False","BC3","alpha=4 fmt=BC3"
"textures\special e petesuchos corpse skeletona.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e petesuchos corpse skeletona.bti","15","False","4","False","BC3","alpha=4 fmt=BC3"
"textures\special e petesuchos.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e petesuchos.bti","27","False","1","False","BC3","alpha=1 noalphatest fmt=BC3"
"textures\special e pharaoh corpse bodya.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e pharaoh corpse bodya.bti","15","False","4","False","BC3","alpha=4 fmt=BC3"
"textures\special e pharaoh head.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e pharaoh head.bti","27","False","1","False","BC3","alpha=1 noalphatest fmt=BC3"
"textures\special e pharaoh skeletona.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e pharaoh skeletona.bti","15","False","4","False","BC3","alpha=4 fmt=BC3"
"textures\special e pharaoh.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e pharaoh.bti","27","False","1","False","BC3","alpha=1 noalphatest fmt=BC3"
"textures\special e phoenix egg.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e phoenix egg.bti","27","False","1","False","BC3","alpha=1 noalphatest fmt=BC3"
"textures\special e phoenix shockwave.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e phoenix shockwave.bti","15","False","0","False","BC3","alpha=0 fmt=BC3"
"textures\special e phoenix.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e phoenix.bti","27","False","0","False","BC3","alpha=0 noalphatest fmt=BC3"
"textures\special e priest corpse bodya.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e priest corpse bodya.bti","15","False","4","False","BC3","alpha=4 fmt=BC3"
"textures\special e priest head.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e priest head.bti","27","False","1","False","BC3","alpha=1 noalphatest fmt=BC3"
"textures\special e priest skeletona.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e priest skeletona.bti","15","False","4","False","BC3","alpha=4 fmt=BC3"
"textures\special e priest staff.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e priest staff.bti","15","False","1","False","BC3","alpha=1 fmt=BC3"
"textures\special e priest.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e priest.bti","27","False","1","False","BC3","alpha=1 noalphatest fmt=BC3"
"textures\special e roc basket.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e roc basket.bti","27","False","1","False","BC3","alpha=1 noalphatest fmt=BC3"
"textures\special e roc.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e roc.bti","27","False","1","False","BC3","alpha=1 noalphatest fmt=BC3"
"textures\special e scarab blood.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e scarab blood.bti","15","False","4","False","BC3","alpha=4 fmt=BC3"
"textures\special e scarab corpse bodya.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e scarab corpse bodya.bti","15","False","4","False","BC3","alpha=4 fmt=BC3"
"textures\special e scarab corpse skeletona.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e scarab corpse skeletona.bti","15","False","4","False","BC3","alpha=4 fmt=BC3"
"textures\special e scarab map.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e scarab map.bti","27","False","1","False","BC3","alpha=1 noalphatest fmt=BC3"
"textures\special e scorpion corpse bodya.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e scorpion corpse bodya.bti","15","False","4","False","BC3","alpha=4 fmt=BC3"
"textures\special e scorpion corpse skeletona.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e scorpion corpse skeletona.bti","15","False","4","False","BC3","alpha=4 fmt=BC3"
"textures\special e scorpion man head.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e scorpion man head.bti","27","False","1","False","BC3","alpha=1 noalphatest fmt=BC3"
"textures\special e scorpion man upgrade.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e scorpion man upgrade.bti","27","False","1","False","BC3","alpha=1 noalphatest fmt=BC3"
"textures\special e scorpion man.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e scorpion man.bti","27","False","1","False","BC3","alpha=1 noalphatest fmt=BC3"
"textures\special e sphinx corpse bodya.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e sphinx corpse bodya.bti","15","False","4","False","BC3","alpha=4 fmt=BC3"
"textures\special e sphinx corpse skeletona.bti","D:\AI_upscaling\AoMEE\extracted\textures\special e sphinx corpse skeletona.bti","15","False","4","False","BC3","alpha=4 fmt=BC3"
