LogicalTGA,SourceClass,ActualPath,Exists,DecodeOK,ActualWidth,ActualHeight,ExpectedWidth,ExpectedHeight,ActualSizeBytes,ExpectedFileSizeKB,SizeOK,DimensionsOK,Status,Error
textures/ui/es online logo bright.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\es online logo bright.tga,True,True,256,32,256,32,32786,32.0,False,True,FAIL,file size mismatch; 
textures/ui/es online logo long.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\es online logo long.tga,True,True,256,32,256,32,32786,32.0,False,True,FAIL,file size mismatch; 
textures/ui/es online logo tall.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\es online logo tall.tga,True,True,256,128,256,128,131090,128.0,False,True,FAIL,file size mismatch; 
textures/ui/es/campmap_atlantis6.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\es\campmap_atlantis6.tga,True,True,256,256,256,256,262162,256.0,False,True,FAIL,file size mismatch; 
textures/ui/es/campmap_atlantis7.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\es\campmap_atlantis7.tga,True,True,256,256,256,256,262162,256.0,False,True,FAIL,file size mismatch; 
textures/ui/es/campmap_china7.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\es\campmap_china7.tga,True,True,256,256,256,256,262162,256.0,False,True,FAIL,file size mismatch; 
textures/ui/es/campmap_egypt7.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\es\campmap_egypt7.tga,True,True,256,256,256,256,262162,256.0,False,True,FAIL,file size mismatch; 
textures/ui/es/campmap_greece7.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\es\campmap_greece7.tga,True,True,256,256,256,256,262162,256.0,False,True,FAIL,file size mismatch; 
textures/ui/es/campmap_new_atlantis6.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\es\campmap_new_atlantis6.tga,True,True,256,256,256,256,262162,256.0,False,True,FAIL,file size mismatch; 
textures/ui/es/campmap_new_atlantis7.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\es\campmap_new_atlantis7.tga,True,True,256,256,256,256,262162,256.0,False,True,FAIL,file size mismatch; 
textures/ui/es/campmap_norselands3.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\es\campmap_norselands3.tga,True,True,256,256,256,256,262162,256.0,False,True,FAIL,file size mismatch; 
textures/ui/es/campmap_norselands4.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\es\campmap_norselands4.tga,True,True,256,256,256,256,262162,256.0,False,True,FAIL,file size mismatch; 
textures/ui/eshallow32.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\eshallow32.tga,True,True,32,32,32,32,4114,4.0,False,True,FAIL,file size mismatch; 
textures/ui/eshallow64.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\eshallow64.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/ui/folder icon rollover.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\folder icon rollover.tga,True,True,32,32,32,32,4114,4.0,False,True,FAIL,file size mismatch; 
textures/ui/folder icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\folder icon.tga,True,True,32,32,32,32,4114,4.0,False,True,FAIL,file size mismatch; 
textures/ui/folder up arrow icon rollover.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\folder up arrow icon rollover.tga,True,True,32,32,32,32,4114,4.0,False,True,FAIL,file size mismatch; 
textures/ui/folder up arrow icon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\folder up arrow icon.tga,True,True,32,32,32,32,4114,4.0,False,True,FAIL,file size mismatch; 
textures/ui/fr/campmap_atlantis6.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\fr\campmap_atlantis6.tga,True,True,256,256,256,256,262162,256.0,False,True,FAIL,file size mismatch; 
textures/ui/fr/campmap_atlantis7.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\fr\campmap_atlantis7.tga,True,True,256,256,256,256,262162,256.0,False,True,FAIL,file size mismatch; 
textures/ui/fr/campmap_china7.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\fr\campmap_china7.tga,True,True,256,256,256,256,262162,256.0,False,True,FAIL,file size mismatch; 
textures/ui/fr/campmap_egypt7.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\fr\campmap_egypt7.tga,True,True,256,256,256,256,262162,256.0,False,True,FAIL,file size mismatch; 
textures/ui/fr/campmap_greece7.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\fr\campmap_greece7.tga,True,True,256,256,256,256,262162,256.0,False,True,FAIL,file size mismatch; 
textures/ui/fr/campmap_new_atlantis6.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\fr\campmap_new_atlantis6.tga,True,True,256,256,256,256,262162,256.0,False,True,FAIL,file size mismatch; 
textures/ui/fr/campmap_new_atlantis7.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\fr\campmap_new_atlantis7.tga,True,True,256,256,256,256,262162,256.0,False,True,FAIL,file size mismatch; 
textures/ui/fr/campmap_norselands3.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\fr\campmap_norselands3.tga,True,True,256,256,256,256,262162,256.0,False,True,FAIL,file size mismatch; 
textures/ui/fr/campmap_norselands4.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\fr\campmap_norselands4.tga,True,True,256,256,256,256,262162,256.0,False,True,FAIL,file size mismatch; 
textures/ui/gathericon.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\gathericon.tga,True,True,8,8,8,8,274,0.3,False,True,FAIL,file size mismatch; 
textures/ui/gcliff32.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\gcliff32.tga,True,True,32,32,32,32,4114,4.0,False,True,FAIL,file size mismatch; 
textures/ui/gcliff64.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\gcliff64.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/ui/g-d-a-arrow-alpha.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\g-d-a-arrow-alpha.tga,True,True,16,16,16,16,1042,1.0,False,True,FAIL,file size mismatch; 
textures/ui/g-d-b-arrow-alpha.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\g-d-b-arrow-alpha.tga,True,True,16,16,16,16,1042,1.0,False,True,FAIL,file size mismatch; 
textures/ui/g-d-c-arrow-alpha.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\g-d-c-arrow-alpha.tga,True,True,16,16,16,16,1042,1.0,False,True,FAIL,file size mismatch; 
textures/ui/gforest32.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\gforest32.tga,True,True,32,32,32,32,4114,4.0,False,True,FAIL,file size mismatch; 
textures/ui/gforest64.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\gforest64.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/ui/g-l-a-arrow-alpha.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\g-l-a-arrow-alpha.tga,True,True,16,16,16,16,1042,1.0,False,True,FAIL,file size mismatch; 
textures/ui/g-l-b-arrow-alpha.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\g-l-b-arrow-alpha.tga,True,True,16,16,16,16,1042,1.0,False,True,FAIL,file size mismatch; 
textures/ui/g-l-c-arrow-alpha.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\g-l-c-arrow-alpha.tga,True,True,16,16,16,16,1042,1.0,False,True,FAIL,file size mismatch; 
textures/ui/god minor icon egypt anubis.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\god minor icon egypt anubis.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/ui/god minor icon egypt bast.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\god minor icon egypt bast.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/ui/god minor icon egypt hathor.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\god minor icon egypt hathor.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/ui/god minor icon egypt horus.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\god minor icon egypt horus.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/ui/god minor icon egypt nephthys.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\god minor icon egypt nephthys.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/ui/god minor icon egypt osiris.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\god minor icon egypt osiris.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/ui/god minor icon egypt ptah.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\god minor icon egypt ptah.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/ui/god minor icon egypt sekhmet.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\god minor icon egypt sekhmet.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/ui/god minor icon egypt thoth.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\god minor icon egypt thoth.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/ui/god minor icon greek aphrodite.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\god minor icon greek aphrodite.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/ui/god minor icon greek apollo.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\god minor icon greek apollo.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
textures/ui/god minor icon greek ares.tga,normal,D:\AI_upscaling\AoMEE\extracted\textures\ui\god minor icon greek ares.tga,True,True,64,64,64,64,16402,16.0,False,True,FAIL,file size mismatch; 
