relative_path,source_width,source_height,output_width,output_height,dimension_ok,alpha_ok,output_decode_ok,source_rgba_sha256,output_rgba_sha256,error
textures/sfx a burning pitch.tga,16,32,64,128,True,True,True,fb12935be695621128dfb26b3b9e6ada9338e0aa69505367b9b401fe532e1195,e24d47eeee12a1265850ba4cd51891b9ab70c7e98c6bcffbe6dea8b063e51e81,
textures/sfx a carnivora water.tga,128,128,512,512,True,True,True,4852a94474488f959ee97e5c5b12a5d30edb3360055717ef02ef710406b208b9,35c91a82d34e1cb366bf86f3a9b93c95086ade0214db63f18638de99da3abb99,
textures/sfx a carnivora.tga,128,128,512,512,True,True,True,05bcebae67a393c0c314aa78e80501c0431243704644d07c37c8a5440e81c2b3,ace9e29bc3dc8aa2d8c3946e7e7ffcf7c707389ca2b1978025b786171c5d088e,
textures/sfx a deconstruct 2.tga,32,32,128,128,True,True,True,6ee48d788db5993008c1bee41b64c8b975d92e25301c8dee4fa80b7d1a7cf6f3,e3429303bb8f0620707307854497f75d60c75652759d1bdd54615689685347cf,
textures/sfx a deconstruct.tga,32,32,128,128,True,True,True,fd76106faf72c500723980ed07f580a2be687d54c949e15ba3a617ff48d8af76,cd09cdb540b001603436dfce45fefe6c43f2135e4460cc935ed9f2a241e7cea3,
textures/sfx a dust.tga,128,128,512,512,True,True,True,ace5217470d6f7662ee4cd1a04e61c8a579b456eb33ca603f0a8bfac0ac2f8bf,8c3413ed01a9895582d408af70062c09ccfc59c8118f3ce6c661495f4e2e6722,
textures/sfx a earthqauke cracka.tga,128,32,512,128,True,True,True,5bdc41ee1c9a51f5be26a3970f4f52ee73906ed62c14be0af2f2fb6f03455340,6ff919952e7243640ada23e924a64bf283ea2632e36b5190b32eaebb78f0e93a,
textures/sfx a earthqauke crackb.tga,128,32,512,128,True,True,True,cc961c0da3efe941bcd8c222f80de9010898a0fbe628ca6d4b4e28198932a2f0,3d3fe269fe9a7d1f9dd55cac829e96f5378a1b72cc9be3d4843a5d1cabf7ffe4,
textures/sfx a enrage light.tga,32,32,128,128,True,True,True,28d70ab0f99faaad91f5d0ac4b9bafe03912d952b32e38a40cc8e485305d63a4,9ca0a64e1ffc66a00f4dcbd8a29dd9741156b9d929157b03f61d840c07a3a5cb,
textures/sfx a fire animated.tga,128,128,512,512,True,True,True,eb699a8c7de292c3f460e27bd1857b73c5123c5fca182e4a93cafdaef9d3089a,ed6411d23baf626c9abb81d4c186757408b0196af6fa3525f4430391b8c7803d,
textures/sfx a fire ball orange.tga,64,64,256,256,True,True,True,81ec3c4508f407b39cef590c37d7494ba2af02d883a890b099bd313ee6ca9ff8,43e9d2f9fe604eaf499d4ae1e1419b1da92f5e8695ba425535ff557094758ded,
textures/sfx a fire ball.tga,64,64,256,256,True,True,True,e6963c5fd5982af6a8d887cbf5118e0bae267931955a0e94141f51e2fa92a9c8,05733f3b1a5bc7a45a85bd23830ecae40ff6e4ad41dae6b3fc142a90e7041849,
textures/sfx a fire cast map.tga,128,128,512,512,True,True,True,b09a4f051d4b18daacf6e366436643578897aec318775035a12ebc29e485b51e,fe47e2337a300dca0cb0c8e790fc95770aa28076fb9a844d616e309679203ab8,
textures/sfx a fire flame a.tga,64,64,256,256,True,True,True,9e650728ac02498168bc79fb2b8092d8565db254fa8d72f2b4cdd76a94c26113,23929cf5b2d4dd71b79f2960298aee66d45513a942845d5570a5a5802fc9ad37,
textures/sfx a fire flame b.tga,64,64,256,256,True,True,True,08b36cbadf75b6e8f8fb0b6b1b1722476bbe336e8ad3db72bc8d3699fbe5c577,854e28d9cf9e38cef86e4de00e843dbc4368776a87d5f5ea113097460e21bcc8,
textures/sfx a fire flame c.tga,64,64,256,256,True,True,True,e75ddee414d93b2ff0b7f41384e44e2cc374e1c5aad19fcdd5fdb205a513a61d,ea5989ebcf0361ba417e66307733fe2476e4766e8d6eb4a1d51d62167667c8c5,
textures/sfx a fire flame d.tga,64,64,256,256,True,True,True,1663632ec6cc79617d8a5fd1e8c1d497f5ffd2c9646ccaea5aaca8696200ac7f,336e39b8f070def745b2a690664b51ee294054b0bf822cd5769601da3c2ec429,
textures/sfx a fire flame e.tga,64,64,256,256,True,True,True,18c46d160a5dc8e1a9f05149a4680014c2f131710506d92fbc87ac36121876a7,59be280fd3c4eecbf085be608f58324129331f7416c9d48aeb72bd9ca31c733e,
textures/sfx a fire flame f.tga,64,64,256,256,True,True,True,d065cc36df48dad6ff388e518b13af13b946f985817fd4d848c78b43acbf50ce,fc97a61660db2f6f3d591c7c30296d12d104c8b8f812213c827b6efca7a895ce,
textures/sfx a fire pot bowl.tga,64,64,256,256,True,True,True,81ec3c4508f407b39cef590c37d7494ba2af02d883a890b099bd313ee6ca9ff8,43e9d2f9fe604eaf499d4ae1e1419b1da92f5e8695ba425535ff557094758ded,
textures/sfx a fire pot_01.tga,64,64,256,256,True,True,True,055fa8e3c5a2648255f24181b6f74226aa6903e69c3563dc208378e790ade642,ebeee395d1955b60241eb9c83fbfa5fef9a792784147a25344439774368702af,
textures/sfx a fire pot_02.tga,64,64,256,256,True,True,True,53faf5c297a2e2132d3dde1ca9d3a7d7c19ef84af24d26482f6fc4efc3dabc86,838f6efbdf4eaae834d08526349d70871485a31c2dd439b9bd5b5ba359b22954,
textures/sfx a fire pot_03.tga,64,64,256,256,True,True,True,6d1387acb1e84044accacbdc399e8a25bdb8e70397e4b87d849e10abeabe808d,a539de0122b25dc80551fe3c02d7576c56637e0f25b743d252ff06d2edb82f4e,
textures/sfx a fire scorch.tga,64,64,256,256,True,True,True,38708ee01c10e548caf1acedfffc9f92492d9e570bbd2d4a30029c671cf6ac2a,2eda436318f570156905b5455a45ba7959e11052519b829d8c57621ca43261d5,
textures/sfx a fire wall.tga,256,128,1024,512,True,True,True,4bab919a42a8f778b39cc8581ac7286f113f524fc4287bcf346b5918906dd5ec,4688b8803f147553cd66d8fc33d322c59a47a272c82c3e1ec6b76d224112554e,
textures/sfx a frost ice block.tga,128,64,512,256,True,True,True,c63157e821658ba93c6bdfed3b968eedfc44a3ae4ee39da3e3c223d3d9433248,6ea3a2271fa6d291572d938072e4ccf48411e6aef5c5d6883f124caa796b99a7,
textures/sfx a generic boat wake.tga,128,128,512,512,True,True,True,833c027974b77ca8b59d93d77cecbf043222225b7b21bb4214cf80ec5274a250,f52abaf4311077d50ac5f6c2b2fefe7bfd4c452eef8e02694295572ae46635df,
textures/sfx a generic building wake.tga,128,128,512,512,True,True,True,d751b034e90a5d7508a64f9b2cb31f8aee0ab52334a7a46dabd09834eb95d3ad,74750524efb68d1e96c72fe778a77350245360f3b00e67e62ec278c56acc70eb,
textures/sfx a generic dust map.tga,128,128,512,512,True,True,True,9239fb164cebdd438be5e1f2d215ccfe8fa98be5564613ba26413e593668d30b,8e42fcb851f5f14777870db6b2b303e887ee676c19e19d5814f5c96e064633e5,
textures/sfx a generic smoke.tga,128,128,512,512,True,True,True,e27fa6497f61146ea3ca7b333e234aa19ccfeb087b061ec4b78f81344b2d611b,cad38d6bb619f49ce649870b8767eb3f118dacdc094cfe84fc5df6426037256b,
textures/sfx a heal light.tga,32,32,128,128,True,True,True,f3f0520907c0aefda2f948da09fe495d7dd16799dd7227ac5a0548d4dcdb1b6b,19255264cbfb9cf26aa6d3976a118a4fb94069ca08af440d69010a6cea65d6de,
textures/sfx a healing spring ground.tga,256,256,1024,1024,True,True,True,c925fddef30a79a959ec6b3d9f7a6fe57c196395e67077dcd1931a4755a2f60e,11176c40ff0cd8a1bb585243169befc8614ce1186c8d638153878de142cf199e,
textures/sfx a healing spring stone.tga,256,256,1024,1024,True,True,True,ce47f239ae5fa9d049c02fef56f06c44bbee944ce618f72511f7ad89a9dcc542,a74630fa1d815a17f35be0a65ad0a033eb92c2d4edcd24fb4c50ef8e8339b67e,
textures/sfx a healing spring water.tga,64,64,256,256,True,True,True,f6945147c7e50269a667cf3d786a214a8529f87f1cf7af1f6dae15116a4cb2be,1b8a016d598ce86c427a62d771dde100367f277729c4dfa6152a639defcfbbfd,
textures/sfx a heaven light.tga,32,64,128,256,True,True,True,2ea35782d6d3a28bf6038f6a2b85b49e4cf82679067dc2ec185eb2152aae0f7d,1cd9c4a09ff0e1a2f293deb7f63ca0f3ee2f9e66ce3ea3d0050585ba6c80e968,
textures/sfx a hero glow.tga,64,64,256,256,True,True,True,0b0e407fabf5c00b029b676e714a3f689d292929bf4ff808ae307f39a3a96071,d827cc804259c39abd3ecc22ac7b6a02d7ee359be8765781f1f0f4d407ded4e2,
textures/sfx a hero soul red.tga,16,32,64,128,True,True,True,c4b36bf73690020c1de095a27735d64cd1f1618200c1c2b731750708715c25d9,21c3790b7debb2b4bc0b6356d38f5573d6f3b9b47fe0ddc62680966289861421,
textures/sfx a hero soul.tga,16,32,64,128,True,True,True,b2bd2970cb3aa15db3f5bf79e756c2363d4f585074f12cec4530c8d3661b245d,a4eed5b3846737108698810a99bba8ff5dcf178f4138e376db6096a3157ac630,
textures/sfx a implode area lightning.tga,128,128,512,512,True,True,True,aaf88b03192e06862bec62021d862d433690e9cf670d20d8d38a9885c9ec43df,ea3827a8b89082dc7a1fc722ea82de396d1e1c39f419a7c2b9a3e00417b5d913,
textures/sfx a implode clouds.tga,128,128,512,512,True,True,True,cdef3fa6b8984b196ef51b5c59b144b15e02f4537724b9e353941a05d0c06488,4bb596e58792dd7fbf7eb9ccf8dbdb695dd737d19febfd3f254c7d1eebef2801,
textures/sfx a implode crator.tga,256,256,1024,1024,True,True,True,20d47d948cf747b4ab1302c6709e45bfb060f46d3b0291622dfd82d513d2ad24,5f5d86bd66d83e71cb1cf657a766bcc6dc16eb72d79fb189b4bfa8b6f0364fcd,
textures/sfx a implode environment.tga,64,64,256,256,True,True,True,4e25f4729c418299919137f49cdc5050d704f9c16bb1006a148658697bf5f793,e3b69c8bb11f80d1457645fed87c781645b67c1746d137e7f32ae626a649ed52,
textures/sfx a implode glow.tga,64,64,256,256,True,True,True,c4d1d3cb09949fad67be192b133b92dcd3308f34b2013641e990f7feab87b00b,8ab35ed5ca94b7765f42082e6eb08261b7041513db1521c550d321de8975b094,
textures/sfx a implode light ray.tga,16,128,64,512,True,True,True,ec84ded1ab413ffbf71dd62639f4938737f7cb33a9e7aa237b63c449cdaee49f,7e42eb26dd47dd62dbf9d250034c4d7f0606915f432e994cb50a85b8bb6f0178,
textures/sfx a implode lighting flair.tga,64,64,256,256,True,True,True,232b6f059402797d143accc1b9bb8ab7de3bdaffb80da7c20de9f38ec3de8fd7,ee4f9c632ea2e2d06c0ce87019db2874619f654c4f29a654aeb274a31cbe407e,
textures/sfx a implode lighting.tga,64,32,256,128,True,True,True,63d0a281fb749d81b8647f6cffa0ea4c51851b8872b2e60be85c0465023fff49,eb073561f244d186bdc922582fa4bdfed981e41ab9e62798e190848f462f432a,
textures/sfx a implode ring.tga,128,128,512,512,True,True,True,2e8f0a2ee13a40ec0ee864d859b0ba2c330851c3f914e2e117d0c5bca3e1bb8d,1451e01f2a9bda4e28b6cdb9ec1ee5c2b1ba7fecdf9202a16600d4eb349001a1,
textures/sfx a implode shockwave.tga,64,32,256,128,True,True,True,57ed25dff221e02acca930c998ff90d8483356c0792e56fd172253527b327b9a,7a1dab872ea044f8a28aabd4508aa69197da0343d5a40395a09477a24187d2a7,
textures/sfx a implode soul suck.tga,32,128,128,512,True,True,True,abf73ca9f8ebd942fed9ac83741653790841e2d07e9cc0f7a93815d8c2b5e193,3a111617d302057f6e6b267e1752388558419cbb479b2163b8e56b0516c5e526,
textures/sfx a implode streak.tga,8,32,32,128,True,True,True,854e07ec77e4cf04ed2283b7d16a752f6139bc6371f09789d1322bd40c711099,fef445916ed2f586808988af833b77e234b1277b79c0ca04b61daea78c0731a9,
textures/sfx a implode.tga,32,32,128,128,True,True,True,38f95e6ab79c62b87b6adecad803f9271160735eb021eea50c4db2f29af8d140,459872ef566323df8895df1eebc40aa116709fc26026b6bdcc5c0ef33565b495,
textures/sfx a implode_dn.tga,64,64,256,256,True,True,True,562d6b1db16a556dd49cb4f8051c364c9be12ec2e8266507fd374b3fde1075f9,6356fdc65c9770abf468e5c5f3230e2cc2feb4d3a0f3925371d5d755c5a6a316,
textures/sfx a implode_ft.tga,64,64,256,256,True,True,True,51e871935c153b6896648e512c4149b33d40970a3895fe71f9aad0efd637d2f1,9b61150abbd84079aa9ad1be70ca1b196e18f505ee1ec3b7a039a663aa4fa84f,
textures/sfx a implode_up.tga,64,64,256,256,True,True,True,2fb2471b3dbed8d5c7d36a0395916e031fd9d3be13dfaa541f74e7b82c47dfe7,e24a61116eed22d21182ad81a3fd1c7b2cb5fc6d99f5263836c32a152dc9e3df,
textures/sfx a invisible.tga,256,256,1024,1024,True,True,True,5cdd9a0209ea21e88470f64557243585522b3b581b385292cd5d252f8e6d015a,4ee2d314eee546b5f2f305782da214974a84e74a93f627ae3136b70fdb9b495f,
textures/sfx a ip glow.tga,128,64,512,256,True,True,True,e3b635e7142f4629c210cf7306b9da16e5e4002cb6db03263ec169daa2130d71,bf8f9201b25725589d9178e4204d0d528d433e4a563146c73b38deb46e89220c,
textures/sfx a largeroot glow.tga,64,64,256,256,True,True,True,a4011a707e7972cb786961b6ae98ef0c928977be45765e21bc9d389304b08400,7e8fdc86c872620c237d9c20d523a4126f722ccaf0daac72d911f44783976054,
textures/sfx a lighthouse glow.tga,32,16,128,64,True,True,True,04e79c247fee28036a8d7e4e2f72d4e12c56f165a94a209b623d4456eaa86411,ff00ef069c151cdc819610ed4e67ac1152dd4e7707fdc1b2f5cf7ac190387bee,
textures/sfx a meteor crator large.tga,256,256,1024,1024,True,True,True,0ad1a35e4d74c57bc7234dc9026dfc9bde8d78f143aa32c5ace1305be869d960,4f92307f336b94238a24606604293a0819399c762fadfbe3d08d39a30ca6379e,
textures/sfx a meteor crator large_gloss.tga,256,256,1024,1024,True,True,True,28333810d820614bb5940f49beae3ef43d1ee23cb646c3362350c2c6760aaff7,78a235d8c749ffcafefd1cb309f0f8c03f62586f4eab73c74389613989104297,
textures/sfx a meteor crator large_nm.tga,256,256,1024,1024,True,True,True,fe4e8f127e6b6929fd92a8be61e3ffd73a83255f21b532cc767272263a20af1c,b29cdecec1ab1cfa94467a763af856fc0e877ac82b63d814d8d8f7df48050137,
textures/sfx a meteor crator large_spec.tga,256,256,1024,1024,True,True,True,05d6ace2944d6195d285efd544da8be07b0d71045d0b664df7e3ca5b271ce814,29f625bde1361ba369d21ddf199cb8687cf4d919145e3b1aeddd9005033b1ddb,
textures/sfx a meteor crator small.tga,256,256,1024,1024,True,True,True,bd3c08fa9b380ae92b2ec4d6ca5dc46f858dc4cfa6d9fc4d3eaa14584fc4c3bb,22db759756357a3f9ae67f9c29198b063f0ff22479dd9b922b605de6a0ebc6fa,
textures/sfx a meteor crator small_gloss.tga,256,256,1024,1024,True,True,True,fbd2632dd3964840f977b4e14718483e503e644fca72afc4335498cc7cc73727,67a2fa81bf8af3cdf3d9ab62f56fff521e86bd91b1f106e4bc750bf6ff8f2501,
textures/sfx a meteor crator small_nm.tga,256,256,1024,1024,True,True,True,9bc63697016b44139734c9ad1fa2cffa62e44731e7ff2f122ddcfcd603703386,858d6bb82a49d64545f449b1480f6c7165ca0ac2ffc29d97481ebaec3a8884af,
textures/sfx a meteor crator small_spec.tga,256,256,1024,1024,True,True,True,fbd2632dd3964840f977b4e14718483e503e644fca72afc4335498cc7cc73727,67a2fa81bf8af3cdf3d9ab62f56fff521e86bd91b1f106e4bc750bf6ff8f2501,
textures/sfx a meteor dust.tga,256,256,1024,1024,True,True,True,5da18799c8e276bc592834c192668b0d900b1cd84744e375febaf96f01dc7a38,1dda47f2f16278e131e01b1ad353335ef54781a2109189a362eec27f3e9fb2b4,
textures/sfx a meteor mushroom smoke.tga,256,128,1024,512,True,True,True,099f1311c6c5fcab3dca9a7dd12af28b21caf3c57f116c2453fa4037c5dad5d3,d2a8de8103c4f8f01e3cb4724b0fb6823d2e5e03f90b3b140713d897b89b97b7,
textures/sfx a meteor splash.tga,256,256,1024,1024,True,True,True,7639e0e83fb127a950774f2ce057a11f2401e0e08c42aae9d2eb87e99fcc9903,e62b4a47855a456947a4baf25c41f971a3125ab529eeb74ca38be7073592abda,
textures/sfx a meteor trail fire.tga,64,128,256,512,True,True,True,23ce6631361a3e815a76bd5421a47d9814b55e3a9032657c0a4da1ef59d55ef3,ec8ff2fc4e462c59eeb95af8cfd968a83b36eddc18382c4861c4f0a63e65b1a6,
textures/sfx a meteor trail smoke.tga,128,256,512,1024,True,True,True,599e58de755d50144f0995c16e6e10210138b365ac25a282538de744051bedcf,9ada82608783dff1da70af13ad30ac338f002847d100411b9ca8d190b1004310,
textures/sfx a meteorite crator small.tga,128,128,512,512,True,True,True,4609cd893be3b4556311f59eefe52674bc76e38a99cc26be485adefd18d2bf6c,1f53d2be2763d74992b3d81b33a5651aa8d006070c0185a76f9949963b8b8cda,
textures/sfx a meteorite crator small_gloss.tga,128,128,512,512,True,True,True,a0487c6754875ff92ffebdfde187f1e8f23518d84cf9514850dd55802706e16a,56d25659694345357aadedfab601a169471db911a843c82c29989df1a92dfd0f,
textures/sfx a meteorite crator small_nm.tga,128,128,512,512,True,True,True,04d85f508ab6ca9b669a0a9e8d9a271eca515310469ce35f610f9183d00a8da9,7a635aea5172f664a185db4cae04ddf6411668e29aa93591d1d1c6209b66c149,
textures/sfx a meteorite crator small_spec.tga,128,128,512,512,True,True,True,a0487c6754875ff92ffebdfde187f1e8f23518d84cf9514850dd55802706e16a,56d25659694345357aadedfab601a169471db911a843c82c29989df1a92dfd0f,
textures/sfx a mist cloud.tga,128,128,512,512,True,True,True,e86c97d4ad9f40aa1d77002245547703990cc6afdcad4a60b32620f5ff297e1c,d2c184f1f32cbe62f77350c085f8d6c769bc7b28b0310abc8b7cef3f83a2eb4d,
textures/sfx a oil.tga,32,32,128,128,True,True,True,a112a88d49a6aaf5bcc7ecff4c41f0e0e1b842dc321d1d9a0f990efde03fd2ca,78c2e06aab5eccb9c9c77f09db1c6458cb6f70ef785b1a738fc5ce8d9760de8f,
textures/sfx a orca cloud.tga,64,64,256,256,True,True,True,e0be0f7ace3df04da4fdf2d07677508b5abccdb26fe7a7f69bbef59452423ac5,fffecd94454c7d4370485e9a8a6c1be52ad6d2a8bf11d584cfeeb8d3320f9c25,
textures/sfx a orca wake.tga,32,64,128,256,True,True,True,f55a4fe59dd43da41016d647aeac6f6a9e89ab6bf01423c40ebfeec9d11d16f4,1d2ca0eec22032b38385fddc9494de23f06d4f1d79286d9ae7d8d151cea186d3,
textures/sfx a pestilence flies.tga,128,128,512,512,True,True,True,b04591abdc60ad31db144214cfd53e4d0089d3ca118e5b43947c7a3f48ca4d8b,15abb113b479d3dd3aae90b39ad611d7c2d7f6541183b3634a4f2d0a30d8f085,
textures/sfx a pestilence smoke.tga,64,64,256,256,True,True,True,be7a508dcd98336b19fb8e2a277f4c49ddc8edd45e1d1d8854f392c6915489ca,5c5e14afc8537e03efa7adf5bf97ba444ed37b86305b56144de21890549f7805,
textures/sfx a rain cloud.tga,128,128,512,512,True,True,True,af0ce16d5aa23c25a82efd12980978113628804229fd26def37c371225595270,0ccbd88e868ac77119ef5009c6afc7a2599f40a8b57551e0af018b4dbe7f662a,
textures/sfx a rain sunlight.tga,32,64,128,256,True,True,True,4946be723e15a6954126a9a925a98e9f8e894518292385ab1d61246bcacff7bd,325927a4a7a2595891d775b8631128c31aaee68e7e4c40ede69d7cb0fc8a42b1,
textures/sfx a rain.tga,128,128,512,512,True,True,True,56337b1f551e62e64c5823b3d0d2bf3288a045c5f7d029146caf3062ec15558f,057ee85f0f97e0762fe257c861e12bdf0b2e6c060d642619479449b4a374a0e4,
textures/sfx a rainbow.tga,128,64,512,256,True,True,True,d317741f13833dd4851b2da653c2db31e7d620921dfb7c44d8fed8ee9c4befba,cb45b7e9b777b37e69d1bc85ce7415b512e67fc19ef44a3561466942a09643c8,
textures/sfx a serpent corpse bodya.tga,32,32,128,128,True,True,True,9fe4cedbab33ca134f4151eb904d90612e1013466af4f885dc09107ec3cde522,2428fc443911210d3b7776f129c6c84672d5cb46ad8a9d8d1a44c60e0a35ad87,
textures/sfx a serpent corpse skeletona.tga,32,32,128,128,True,True,True,0686f342ac5e1d0ee8281c52ef49445d8639b6363aa997def98e5240eaed0557,5edf1d35b6b6fe6d81a637c2c9704b8435e768f5f08ed0eb20eae65fa00ec122,
textures/sfx a serpent hole.tga,32,32,128,128,True,True,True,d1653e4b8049ff495572e9d3311c8988c9d2126fd871d49577f2196e71fe1b92,9dcaf0dac692ea0c3fd3ecd746f1b81577ab683a5451630167eee533e451198a,
textures/sfx a serpent.tga,64,64,256,256,True,True,True,21f2f6287ba8c26f9510cb8c72bd56ea5da8e05b5b502cdb8f9ee12812caeb0a,5b0fb785fa460e28c6994f6c3a6d0294f68ad6d3b1f6e8f2f899a7638f76abe6,
textures/sfx a shadow mist.tga,128,128,512,512,True,True,True,1287ede49564750c938c326dad1f904ecb9fbb042bfed043186d4ef9ee4bc771,cf01fe21bfb77ce0eafbd5b9f1e940ff755829a2bcd13ad9364fe52a8fc9e96c,
textures/sfx a shiny water.tga,64,64,256,256,True,True,True,b905dc2aefb2bf8d2ebb8087f56aa8cacef46551f6b610a3f9fac24eacfa6cde,217726f5e05e02e21af8e7c7e29dc3e7c3bb03c601a0e1454f4c4961e79e2a57,
textures/sfx a shiny water_0.tga,64,64,256,256,True,True,True,1f440ed295544f4888c4b40e4596eda054f67d07f390b02025e33011ed616971,986619c61542e0f8875058cda6ae58836cd514ea1a2487e501dc944e6bf74f28,
textures/sfx a shiny water_1.tga,64,64,256,256,True,True,True,1f440ed295544f4888c4b40e4596eda054f67d07f390b02025e33011ed616971,986619c61542e0f8875058cda6ae58836cd514ea1a2487e501dc944e6bf74f28,
textures/sfx a shiny water_2.tga,64,64,256,256,True,True,True,1f440ed295544f4888c4b40e4596eda054f67d07f390b02025e33011ed616971,986619c61542e0f8875058cda6ae58836cd514ea1a2487e501dc944e6bf74f28,
textures/sfx a shiny water_3.tga,64,64,256,256,True,True,True,1f440ed295544f4888c4b40e4596eda054f67d07f390b02025e33011ed616971,986619c61542e0f8875058cda6ae58836cd514ea1a2487e501dc944e6bf74f28,
textures/sfx a shiny water_4.tga,64,64,256,256,True,True,True,1f440ed295544f4888c4b40e4596eda054f67d07f390b02025e33011ed616971,986619c61542e0f8875058cda6ae58836cd514ea1a2487e501dc944e6bf74f28,
textures/sfx a shiny water_5.tga,64,64,256,256,True,True,True,1f440ed295544f4888c4b40e4596eda054f67d07f390b02025e33011ed616971,986619c61542e0f8875058cda6ae58836cd514ea1a2487e501dc944e6bf74f28,
textures/sfx a snow.tga,128,128,512,512,True,True,True,6ce1721a8084c7518a35552512be3efa886c79f268052ffc085e3a93af2954a1,d93e70c93d1c4b384753656c672cb2ae1de251e579c4d1e4ff10fe494b2ff9c6,
textures/sfx a sparkly.tga,32,32,128,128,True,True,True,ed50d043b39c9f1d09ddebc0f137cee65a4f95211ead6cdbbb53f5616a3c543d,17f82f8d650ce67d889d5126cc5e20a832c371d0566580f5de0bad5a1bcbd51c,
textures/sfx a spy.tga,64,64,256,256,True,True,True,e6f8d8852ba942e5318fe373723e479682c4440308a46d0de90e254869d30327,15543d4eb43f13e89aa10e71aa8a9de3bc658b2b4295f1ec9f7dd557ecc9928e,
textures/sfx a stone map.tga,128,128,512,512,True,True,True,2c056cf1c850a9b429485ca2bf0cf5e3bde6a2d9b9b506e74932b869d25e4432,63cb277224ec70074780a0198de8474187b9fabbb4b38cf889c9eaebab7f46a5,
textures/sfx a sunlight.tga,32,32,128,128,True,True,True,884c7156586a440a93a81e7f6906fca27e4f5ebc0849e4b3bca42a2d88ea4916,1a7cab82410454450dac7c4482dd4988e7a1dc99be3105f39dd2f1ac30fb2a87,
textures/sfx a tornado dirt.tga,128,128,512,512,True,True,True,1c8b2128392c7ba8c3399b5ea16a054f0d9f9c660d99b8aa87b3a9c025ad8553,dfcf65a91b6f41fdcada1d3abd26bda9f42fe70f6f7494eb4f56a109413a1586,
textures/sfx a tornado dust.tga,128,128,512,512,True,True,True,799e92d3d6e7c2e77059656d8bbb75482f6196b1adb0d8804957646c46891609,100386d6f758b62f540a6fc2e819ae15f7023a34a798e5249723c8aeea3e8e82,
textures/sfx a tornado fire.tga,128,128,512,512,True,True,True,05077f5d03407ff97b7067b9f38796bdc468b1c4014bcf73598c73f3aaa136b9,8decfc76397babbcca66cb9ad775420b7852e5d0db3da38cbdeeba27bafe1837,
textures/sfx a tornado flash.tga,128,128,512,512,True,True,True,65fcf5b6b4f7f2694c0acfef192d7e76d1a22b5dcfe3a8223fd5b599816d6e45,c72ec6b72715171b9f74379ac96152e7b0b9bfc4f1ea1f67a49f4ff7906dfdc9,
textures/sfx a tornado snow.tga,128,128,512,512,True,True,True,1b89917b8368828bbf0e076375db69486d1f95fc1033924b7719a19f80f84693,ab020aa889e159c6bb916d2909fadba124b94066373d448dd6c8e435894700f1,
textures/sfx a tornado water.tga,128,128,512,512,True,True,True,d93388fe5e43f96195b2ddd97bb55e15df887747634174a321bb683762382f84,1488995718666e508b8fc7dd6ae34acab33c34cf8f8e11f12f22aee3d2d87b35,
textures/sfx a tunnel.tga,256,256,1024,1024,True,True,True,cc605659d290a39484a3d8e4e8773bf4bfeac87b523f29f975c3a47eacde66f8,45510b7029024fe91644875c37f8ce00b409a2d98f6d3c628551948369e529f9,
textures/sfx a undermine dust large.tga,128,64,512,256,True,True,True,b0d7260c1cc83ad302950b656a4e1f53827a3a103e3de68e97fcc09ad4a12659,0698e01a27286801d799d2379fbcf15bad0d1e26663e6e250f42ddf39b7a2060,
textures/sfx a undermine dust small.tga,64,64,256,256,True,True,True,f3098765488df384922d1adb05350c7d25c27f299e166706ae4530e11afc04d1,da4a805b7d0df211e7180549cd0ca95f12c837223394b438ff75104e25e7349e,
